iterations,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
16215,0.498402484,0.492251378,0.431771798,0.132062549,0.238531914,0.059687959,0.979262187,0.981629345,1.020211449,0.997657764,0.993975438,0.277893513,0.278847633,0.318006106,1.009367357,1.002862095,0.979912089,0.989253852,1.002016824,1.0042625,0.23776036
16216,0.498507491,0.49264652,0.429920775,0.130682299,0.235134555,0.058206654,0.981076728,0.982042796,1.020753132,0.995484475,0.993667149,0.277869714,0.277619082,0.316842114,1.011569266,1.001725803,0.978894353,0.99361851,1.000903603,1.003001357,0.240283322
16217,0.498732782,0.492552021,0.429163275,0.130454646,0.236399543,0.059194198,0.984739153,0.981057235,1.021281616,0.996451936,0.99464718,0.274619061,0.27958593,0.315159341,1.012666003,0.999708002,0.980777017,0.993657604,0.998671362,1.002876199,0.239395512
16218,0.498732782,0.492552021,0.429163275,0.130454646,0.236399543,0.059194198,0.984739153,0.981057235,1.021281616,0.996451936,0.99464718,0.274619061,0.27958593,0.315159341,1.012666003,0.999708002,0.980777017,0.993657604,0.998671362,1.002876199,0.239395512
16219,0.498732782,0.492552021,0.429163275,0.130454646,0.236399543,0.059194198,0.984739153,0.981057235,1.021281616,0.996451936,0.99464718,0.274619061,0.27958593,0.315159341,1.012666003,0.999708002,0.980777017,0.993657604,0.998671362,1.002876199,0.239395512
16220,0.498732782,0.492552021,0.429163275,0.130454646,0.236399543,0.059194198,0.984739153,0.981057235,1.021281616,0.996451936,0.99464718,0.274619061,0.27958593,0.315159341,1.012666003,0.999708002,0.980777017,0.993657604,0.998671362,1.002876199,0.239395512
16221,0.49845147,0.492332011,0.428307621,0.133829951,0.237653234,0.057555671,0.983196402,0.980479173,1.018987491,0.995365611,0.998467439,0.27770538,0.27736397,0.31433189,1.010718922,1.000493396,0.981795896,0.991500959,0.999642323,1.002799757,0.239245732
16222,0.49845147,0.492332011,0.428307621,0.133829951,0.237653234,0.057555671,0.983196402,0.980479173,1.018987491,0.995365611,0.998467439,0.27770538,0.27736397,0.31433189,1.010718922,1.000493396,0.981795896,0.991500959,0.999642323,1.002799757,0.239245732
16223,0.498243997,0.49267875,0.432222059,0.135241759,0.239617881,0.057941898,0.981878424,0.978809591,1.021019915,0.99532491,0.997140637,0.276312287,0.2812087,0.315791711,1.011015956,0.99894853,0.98079151,0.992506258,0.999318641,1.005087202,0.240877336
16224,0.497270152,0.493316243,0.432664403,0.1373982,0.243294805,0.055813059,0.981765582,0.978634819,1.022232406,0.998572624,0.998824048,0.275737537,0.281773293,0.316957423,1.010056408,0.999853279,0.981654317,0.995056307,0.997887521,1.002978452,0.237484606
16225,0.498066355,0.493300659,0.431648249,0.135117863,0.241068812,0.055890018,0.98014886,0.978082892,1.02446392,0.997402964,0.999879653,0.277247815,0.284115045,0.315764778,1.01021523,0.997580184,0.983674005,0.995251394,0.996103571,1.001112208,0.237462232
16226,0.498066355,0.493300659,0.431648249,0.135117863,0.241068812,0.055890018,0.98014886,0.978082892,1.02446392,0.997402964,0.999879653,0.277247815,0.284115045,0.315764778,1.01021523,0.997580184,0.983674005,0.995251394,0.996103571,1.001112208,0.237462232
16227,0.498066355,0.493300659,0.431648249,0.135117863,0.241068812,0.055890018,0.98014886,0.978082892,1.02446392,0.997402964,0.999879653,0.277247815,0.284115045,0.315764778,1.01021523,0.997580184,0.983674005,0.995251394,0.996103571,1.001112208,0.237462232
16228,0.498066355,0.493300659,0.431648249,0.135117863,0.241068812,0.055890018,0.98014886,0.978082892,1.02446392,0.997402964,0.999879653,0.277247815,0.284115045,0.315764778,1.01021523,0.997580184,0.983674005,0.995251394,0.996103571,1.001112208,0.237462232
16229,0.498066355,0.493300659,0.431648249,0.135117863,0.241068812,0.055890018,0.98014886,0.978082892,1.02446392,0.997402964,0.999879653,0.277247815,0.284115045,0.315764778,1.01021523,0.997580184,0.983674005,0.995251394,0.996103571,1.001112208,0.237462232
16230,0.498066355,0.493300659,0.431648249,0.135117863,0.241068812,0.055890018,0.98014886,0.978082892,1.02446392,0.997402964,0.999879653,0.277247815,0.284115045,0.315764778,1.01021523,0.997580184,0.983674005,0.995251394,0.996103571,1.001112208,0.237462232
16231,0.498100416,0.493181121,0.430334828,0.134136538,0.242995908,0.054293065,0.982366413,0.977282586,1.024920532,0.997044066,1.001269469,0.278202943,0.285509389,0.314020157,1.00920056,0.997337506,0.98431626,0.997031313,0.996398175,1.001756205,0.236691838
16232,0.498100416,0.493181121,0.430334828,0.134136538,0.242995908,0.054293065,0.982366413,0.977282586,1.024920532,0.997044066,1.001269469,0.278202943,0.285509389,0.314020157,1.00920056,0.997337506,0.98431626,0.997031313,0.996398175,1.001756205,0.236691838
16233,0.498100416,0.493181121,0.430334828,0.134136538,0.242995908,0.054293065,0.982366413,0.977282586,1.024920532,0.997044066,1.001269469,0.278202943,0.285509389,0.314020157,1.00920056,0.997337506,0.98431626,0.997031313,0.996398175,1.001756205,0.236691838
16234,0.498100416,0.493181121,0.430334828,0.134136538,0.242995908,0.054293065,0.982366413,0.977282586,1.024920532,0.997044066,1.001269469,0.278202943,0.285509389,0.314020157,1.00920056,0.997337506,0.98431626,0.997031313,0.996398175,1.001756205,0.236691838
16235,0.498100416,0.493181121,0.430334828,0.134136538,0.242995908,0.054293065,0.982366413,0.977282586,1.024920532,0.997044066,1.001269469,0.278202943,0.285509389,0.314020157,1.00920056,0.997337506,0.98431626,0.997031313,0.996398175,1.001756205,0.236691838
16236,0.498501513,0.49214792,0.428065706,0.133436993,0.240988283,0.053972181,0.983278522,0.980893702,1.024223455,0.9949804,1.001725865,0.276401661,0.285027382,0.313835785,1.005926593,0.998394194,0.983075578,0.996527286,0.994971806,1.003633648,0.23355192
16237,0.497360886,0.492190658,0.426687288,0.130725386,0.243491258,0.056182695,0.985777649,0.975539376,1.023965195,0.995806283,0.998813032,0.274508882,0.283314851,0.315323033,1.005005637,0.997143723,0.981478516,0.996057738,0.991610402,1.008119654,0.235639101
16238,0.497430039,0.492057993,0.427444028,0.134930458,0.246533421,0.054660483,0.987091914,0.973998192,1.021607871,0.997519293,0.996909503,0.271903373,0.281892287,0.314683667,1.005469649,0.994684548,0.982183903,0.998907836,0.992455034,1.008576588,0.237344
16239,0.497230686,0.492230302,0.424794064,0.13315221,0.247272294,0.055692134,0.989255854,0.974198184,1.021311776,0.995434467,0.996295619,0.271307875,0.285698163,0.310567266,1.005938156,0.995509416,0.982512938,1.000667493,0.993529296,1.009814869,0.235137011
16240,0.497954954,0.492617673,0.427261164,0.132575374,0.247981325,0.054193591,0.991646786,0.975500177,1.019922399,0.995484399,0.996232093,0.268677149,0.285964845,0.312514679,1.003668487,0.995631548,0.984266608,0.999036353,0.992509325,1.010204973,0.234568632
16241,0.498475662,0.493415207,0.427094794,0.133349708,0.250868721,0.056099872,0.989928867,0.976375216,1.020299633,0.995077574,0.993792099,0.271329525,0.285478783,0.308732573,1.002837902,0.993960801,0.98532525,0.999940973,0.99146102,1.012673457,0.2381969
16242,0.499327446,0.494592142,0.426022561,0.136445743,0.252823338,0.05757671,0.992362014,0.974300274,1.018368707,0.995008391,0.998109824,0.269000103,0.284311427,0.307401225,1.006002767,0.992865927,0.983049566,0.99787653,0.990895148,1.012531101,0.23589265
16243,0.499327446,0.494592142,0.426022561,0.136445743,0.252823338,0.05757671,0.992362014,0.974300274,1.018368707,0.995008391,0.998109824,0.269000103,0.284311427,0.307401225,1.006002767,0.992865927,0.983049566,0.99787653,0.990895148,1.012531101,0.23589265
16244,0.499327446,0.494592142,0.426022561,0.136445743,0.252823338,0.05757671,0.992362014,0.974300274,1.018368707,0.995008391,0.998109824,0.269000103,0.284311427,0.307401225,1.006002767,0.992865927,0.983049566,0.99787653,0.990895148,1.012531101,0.23589265
16245,0.499937007,0.495054864,0.42715783,0.134553091,0.254716669,0.058925854,0.993092802,0.971358782,1.017828026,0.992473503,0.997404078,0.264229091,0.28141475,0.306386189,1.005778387,0.992487543,0.981491182,0.996274417,0.993228002,1.014895652,0.233500958
16246,0.499937007,0.495054864,0.42715783,0.134553091,0.254716669,0.058925854,0.993092802,0.971358782,1.017828026,0.992473503,0.997404078,0.264229091,0.28141475,0.306386189,1.005778387,0.992487543,0.981491182,0.996274417,0.993228002,1.014895652,0.233500958
16247,0.500436302,0.494771816,0.426299936,0.13228283,0.250530056,0.057075324,0.992997651,0.975368909,1.015939693,0.990616169,0.997258246,0.262083286,0.279007193,0.306012365,1.006374729,0.991402443,0.979412102,0.998629713,0.993938111,1.015699456,0.236151144
16248,0.500436302,0.494771816,0.426299936,0.13228283,0.250530056,0.057075324,0.992997651,0.975368909,1.015939693,0.990616169,0.997258246,0.262083286,0.279007193,0.306012365,1.006374729,0.991402443,0.979412102,0.998629713,0.993938111,1.015699456,0.236151144
16249,0.499671594,0.496211961,0.427376854,0.134407556,0.249081432,0.059225244,0.992533335,0.973091429,1.010444072,0.989780269,0.999585001,0.26301965,0.277977458,0.305512204,1.007600546,0.996087161,0.976578492,0.995732305,0.993222517,1.017115308,0.237422931
16250,0.499671594,0.496211961,0.427376854,0.134407556,0.249081432,0.059225244,0.992533335,0.973091429,1.010444072,0.989780269,0.999585001,0.26301965,0.277977458,0.305512204,1.007600546,0.996087161,0.976578492,0.995732305,0.993222517,1.017115308,0.237422931
16251,0.499844082,0.496659069,0.428329012,0.133342403,0.248971872,0.059757281,0.994246634,0.976298391,1.008458716,0.990440855,0.995301136,0.261116485,0.276781647,0.303636504,1.006710152,0.995654109,0.975683133,0.9958524,0.992369607,1.019130916,0.238199844
16252,0.501010785,0.497662211,0.424794439,0.135103322,0.250844101,0.060363053,0.993896304,0.977098144,1.007902827,0.990436323,0.999231346,0.261447666,0.276387942,0.305882147,1.005890465,0.996277425,0.97304775,0.992613293,0.990657765,1.02155733,0.235847652
16253,0.500796605,0.497369012,0.425302125,0.132782106,0.25231277,0.058899448,0.994488504,0.97915426,1.008587664,0.989278265,1.002508516,0.260237498,0.276602272,0.304115146,1.002809677,0.995539399,0.974730309,0.99013001,0.994746398,1.018989776,0.234549217
16254,0.501281983,0.496913482,0.424422655,0.135273314,0.25227881,0.058221867,0.993023085,0.980592107,1.004750601,0.99295815,0.998682452,0.259249865,0.274459106,0.305358624,1.003078224,0.997736783,0.97292938,0.991004799,0.992835946,1.013302196,0.237455239
16255,0.500801299,0.496747292,0.427410864,0.134316091,0.254603962,0.058978917,0.991259016,0.981095138,1.004087108,0.99071633,0.993705758,0.258586735,0.277130575,0.303236538,1.000758706,0.998272122,0.974906096,0.992307735,0.99532749,1.012024501,0.236719266
16256,0.501026436,0.497675128,0.429229042,0.131638696,0.251485255,0.0616321,0.996511417,0.981610442,1.005743351,0.99059292,0.996364144,0.262506536,0.276753351,0.303998812,1.004388333,0.996835029,0.97320641,0.989304078,0.994829122,1.013594051,0.236988405
16257,0.500336307,0.496731179,0.431141726,0.130416496,0.253058108,0.059213978,0.997253427,0.982364081,1.00178067,0.991555318,0.997453968,0.262924238,0.279446705,0.302250683,1.005003802,0.99970911,0.975466516,0.98920582,0.994765576,1.016328047,0.235298045
16258,0.500336307,0.496731179,0.431141726,0.130416496,0.253058108,0.059213978,0.997253427,0.982364081,1.00178067,0.991555318,0.997453968,0.262924238,0.279446705,0.302250683,1.005003802,0.99970911,0.975466516,0.98920582,0.994765576,1.016328047,0.235298045
16259,0.500336307,0.496731179,0.431141726,0.130416496,0.253058108,0.059213978,0.997253427,0.982364081,1.00178067,0.991555318,0.997453968,0.262924238,0.279446705,0.302250683,1.005003802,0.99970911,0.975466516,0.98920582,0.994765576,1.016328047,0.235298045
16260,0.500336307,0.496731179,0.431141726,0.130416496,0.253058108,0.059213978,0.997253427,0.982364081,1.00178067,0.991555318,0.997453968,0.262924238,0.279446705,0.302250683,1.005003802,0.99970911,0.975466516,0.98920582,0.994765576,1.016328047,0.235298045
16261,0.500336307,0.496731179,0.431141726,0.130416496,0.253058108,0.059213978,0.997253427,0.982364081,1.00178067,0.991555318,0.997453968,0.262924238,0.279446705,0.302250683,1.005003802,0.99970911,0.975466516,0.98920582,0.994765576,1.016328047,0.235298045
16262,0.500758198,0.496630073,0.431517259,0.128066496,0.25405362,0.057704544,0.999114685,0.980622608,1.004404766,0.992133519,0.998014515,0.264920625,0.279596238,0.303727233,1.003574386,1.003085178,0.978590438,0.988855809,0.994794653,1.016684153,0.237868348
16263,0.499928763,0.49647013,0.432321765,0.129288618,0.258175767,0.059094174,1.001592195,0.982946897,1.003928644,0.989373656,0.996881275,0.266013738,0.280280037,0.300433764,1.003958606,1.00383422,0.977344045,0.988140705,0.994823412,1.016127406,0.236768964
16264,0.499928763,0.49647013,0.432321765,0.129288618,0.258175767,0.059094174,1.001592195,0.982946897,1.003928644,0.989373656,0.996881275,0.266013738,0.280280037,0.300433764,1.003958606,1.00383422,0.977344045,0.988140705,0.994823412,1.016127406,0.236768964
16265,0.499375493,0.496547637,0.43395062,0.129756675,0.256532743,0.057519373,1.00170014,0.983294592,1.002567987,0.986325639,0.995398879,0.266509552,0.279089585,0.300572059,1.005606216,1.000515757,0.977559885,0.989474375,0.995781858,1.014639079,0.236174338
16266,0.499375493,0.496547637,0.43395062,0.129756675,0.256532743,0.057519373,1.00170014,0.983294592,1.002567987,0.986325639,0.995398879,0.266509552,0.279089585,0.300572059,1.005606216,1.000515757,0.977559885,0.989474375,0.995781858,1.014639079,0.236174338
16267,0.499017136,0.497059497,0.437722764,0.126221141,0.257697013,0.060201939,1.006424994,0.981370245,1.005186264,0.986690293,0.997512257,0.267438497,0.278013261,0.30140008,1.004959404,1.000098229,0.977674751,0.989888055,0.995051031,1.0131589,0.236571091
16268,0.499017136,0.497059497,0.437722764,0.126221141,0.257697013,0.060201939,1.006424994,0.981370245,1.005186264,0.986690293,0.997512257,0.267438497,0.278013261,0.30140008,1.004959404,1.000098229,0.977674751,0.989888055,0.995051031,1.0131589,0.236571091
16269,0.499176567,0.49750381,0.437990746,0.12691942,0.256255188,0.057423379,1.006679768,0.985236714,1.003371538,0.983507838,0.997888311,0.265345127,0.276874447,0.300658213,1.003916713,0.995840139,0.97704469,0.987022447,0.997381779,1.016383099,0.233199905
16270,0.499176567,0.49750381,0.437990746,0.12691942,0.256255188,0.057423379,1.006679768,0.985236714,1.003371538,0.983507838,0.997888311,0.265345127,0.276874447,0.300658213,1.003916713,0.995840139,0.97704469,0.987022447,0.997381779,1.016383099,0.233199905
16271,0.498992549,0.497878027,0.438813513,0.129742619,0.255526269,0.057792409,1.006983013,0.984571565,1.002808392,0.981940163,0.99728543,0.265160533,0.277161366,0.301700494,1.00310541,0.996004737,0.974025432,0.983417941,0.997416648,1.015789505,0.236155747
16272,0.498992549,0.497878027,0.438813513,0.129742619,0.255526269,0.057792409,1.006983013,0.984571565,1.002808392,0.981940163,0.99728543,0.265160533,0.277161366,0.301700494,1.00310541,0.996004737,0.974025432,0.983417941,0.997416648,1.015789505,0.236155747
16273,0.498882397,0.497367918,0.43798795,0.129817775,0.254025529,0.05818971,1.006725405,0.986644138,1.003026814,0.983031836,0.994092635,0.26612425,0.279891911,0.297770255,1.003310063,0.99618858,0.974368958,0.983514412,0.998426028,1.015211365,0.239214854
16274,0.498882397,0.497367918,0.43798795,0.129817775,0.254025529,0.05818971,1.006725405,0.986644138,1.003026814,0.983031836,0.994092635,0.26612425,0.279891911,0.297770255,1.003310063,0.99618858,0.974368958,0.983514412,0.998426028,1.015211365,0.239214854
16275,0.498559447,0.497835297,0.43750967,0.128356817,0.256705276,0.053593572,1.004774673,0.986229556,1.005125267,0.979795223,0.992558312,0.264299181,0.280469092,0.29754587,1.001305325,0.999079489,0.976235623,0.985261956,0.999555442,1.016532235,0.237809075
16276,0.498559447,0.497835297,0.43750967,0.128356817,0.256705276,0.053593572,1.004774673,0.986229556,1.005125267,0.979795223,0.992558312,0.264299181,0.280469092,0.29754587,1.001305325,0.999079489,0.976235623,0.985261956,0.999555442,1.016532235,0.237809075
16277,0.498559447,0.497835297,0.43750967,0.128356817,0.256705276,0.053593572,1.004774673,0.986229556,1.005125267,0.979795223,0.992558312,0.264299181,0.280469092,0.29754587,1.001305325,0.999079489,0.976235623,0.985261956,0.999555442,1.016532235,0.237809075
16278,0.498812456,0.498094448,0.436609795,0.130703336,0.256789019,0.05410592,1.003437759,0.985647619,1.002435954,0.982253749,0.990841944,0.267106863,0.282722024,0.297705747,1.001967967,0.998263968,0.975190187,0.985256004,0.997483319,1.015640753,0.237430313
16279,0.498805807,0.498186046,0.437301065,0.128023715,0.256341358,0.054348429,1.002736126,0.984132039,1.00610699,0.982516489,0.992677058,0.269019675,0.280602171,0.29960249,1.003485392,0.997963651,0.97516494,0.985639188,0.999795199,1.012959998,0.234925382
16280,0.498805807,0.498186046,0.437301065,0.128023715,0.256341358,0.054348429,1.002736126,0.984132039,1.00610699,0.982516489,0.992677058,0.269019675,0.280602171,0.29960249,1.003485392,0.997963651,0.97516494,0.985639188,0.999795199,1.012959998,0.234925382
16281,0.498805807,0.498186046,0.437301065,0.128023715,0.256341358,0.054348429,1.002736126,0.984132039,1.00610699,0.982516489,0.992677058,0.269019675,0.280602171,0.29960249,1.003485392,0.997963651,0.97516494,0.985639188,0.999795199,1.012959998,0.234925382
16282,0.498805807,0.498186046,0.437301065,0.128023715,0.256341358,0.054348429,1.002736126,0.984132039,1.00610699,0.982516489,0.992677058,0.269019675,0.280602171,0.29960249,1.003485392,0.997963651,0.97516494,0.985639188,0.999795199,1.012959998,0.234925382
16283,0.498491901,0.498481241,0.440189401,0.124721721,0.256633764,0.054251439,1.000381674,0.981885778,1.005880705,0.985102508,0.993239147,0.267585846,0.283397665,0.301140902,1.00654583,0.996771912,0.977909499,0.9875312,0.998957464,1.016645251,0.237437575
16284,0.498491901,0.498481241,0.440189401,0.124721721,0.256633764,0.054251439,1.000381674,0.981885778,1.005880705,0.985102508,0.993239147,0.267585846,0.283397665,0.301140902,1.00654583,0.996771912,0.977909499,0.9875312,0.998957464,1.016645251,0.237437575
16285,0.498400941,0.498308269,0.440357891,0.127740047,0.253877788,0.054535023,1.000135822,0.981150421,1.007026507,0.984087675,0.99324945,0.268412254,0.279921055,0.301728952,1.006858168,0.997163541,0.976126155,0.988525328,0.995248618,1.016962784,0.236735381
16286,0.498400941,0.498308269,0.440357891,0.127740047,0.253877788,0.054535023,1.000135822,0.981150421,1.007026507,0.984087675,0.99324945,0.268412254,0.279921055,0.301728952,1.006858168,0.997163541,0.976126155,0.988525328,0.995248618,1.016962784,0.236735381
16287,0.498400941,0.498308269,0.440357891,0.127740047,0.253877788,0.054535023,1.000135822,0.981150421,1.007026507,0.984087675,0.99324945,0.268412254,0.279921055,0.301728952,1.006858168,0.997163541,0.976126155,0.988525328,0.995248618,1.016962784,0.236735381
16288,0.499100104,0.498194745,0.442368509,0.128782173,0.256281482,0.053894328,0.998727943,0.982229873,1.008664477,0.984433184,0.996217835,0.271926225,0.280694707,0.301204996,1.005810708,0.999960089,0.980386555,0.989457739,0.995253721,1.016267476,0.238114579
16289,0.498627971,0.49824667,0.442068711,0.125243279,0.254884317,0.055151945,0.99773155,0.983376718,1.00720657,0.983388707,0.995394566,0.270887892,0.278846811,0.300487433,1.004684292,0.996116806,0.981775487,0.990242276,0.997832442,1.016548175,0.233930394
16290,0.498493709,0.498139175,0.441758367,0.123004544,0.254222334,0.057842479,0.99910664,0.982619752,1.008235287,0.982595726,0.997359343,0.272457509,0.276894004,0.298046351,1.003733953,0.99701806,0.982099199,0.988788706,1.002290954,1.014598726,0.23536138
16291,0.498694323,0.497731454,0.439458853,0.124761682,0.2549606,0.058041118,1.000559203,0.986473425,1.008075982,0.980900034,0.9985497,0.270026345,0.28226163,0.300712834,1.002997095,1.000194154,0.982524004,0.988840364,0.998964767,1.016534213,0.234449841
16292,0.49879988,0.496938225,0.438095104,0.122625515,0.252004462,0.058547535,0.997498505,0.982493076,1.008257496,0.98167863,1.001810125,0.272524581,0.282123808,0.299883056,1.001902632,1.001753695,0.986120849,0.987691789,1.002438728,1.017625612,0.236753238
16293,0.499184956,0.497488904,0.43894709,0.121848819,0.25203366,0.058798868,0.997063007,0.985977039,1.010402449,0.982112924,1.00322668,0.274702136,0.282654539,0.299859441,1.003498047,1.002453936,0.987812268,0.985523994,1.000111621,1.018236304,0.237634085
16294,0.499070935,0.497458749,0.434450047,0.12584672,0.249756249,0.055821724,0.995647558,0.983820106,1.009505712,0.982818088,1.005344884,0.275901178,0.280592114,0.298924082,1.002737977,1.001898214,0.990767101,0.98496517,0.998878757,1.018074378,0.234233485
16295,0.498894449,0.497268539,0.434475369,0.125445314,0.249662872,0.056919429,0.994327027,0.984687803,1.009387283,0.984417956,1.001427889,0.275146027,0.281260814,0.301228972,1.002267279,1.005642824,0.987926058,0.982466982,0.997735248,1.018912238,0.232267129
16296,0.499473998,0.496217426,0.43434692,0.126600375,0.24744769,0.058217707,0.993588404,0.985885078,1.010463995,0.985637129,1.001411318,0.272843396,0.278403964,0.29901487,1.002936385,1.007447576,0.989448529,0.982688447,0.995583992,1.018581125,0.23499066
16297,0.499676783,0.495891634,0.432940857,0.123284743,0.245569539,0.057014962,0.989733692,0.984444833,1.013044318,0.987778441,1.002269955,0.27131457,0.277836056,0.299700617,1.002701323,1.006786744,0.987768933,0.984308039,0.996607376,1.016196128,0.237755138
16298,0.501019533,0.495581932,0.43191698,0.124592266,0.24619397,0.055236842,0.99133005,0.98493462,1.01140811,0.99016641,1.001398376,0.267469688,0.279407019,0.300240236,0.998924533,1.008602462,0.987884281,0.985080163,0.995183163,1.015956307,0.237868058
16299,0.501019533,0.495581932,0.43191698,0.124592266,0.24619397,0.055236842,0.99133005,0.98493462,1.01140811,0.99016641,1.001398376,0.267469688,0.279407019,0.300240236,0.998924533,1.008602462,0.987884281,0.985080163,0.995183163,1.015956307,0.237868058
16300,0.501019533,0.495581932,0.43191698,0.124592266,0.24619397,0.055236842,0.99133005,0.98493462,1.01140811,0.99016641,1.001398376,0.267469688,0.279407019,0.300240236,0.998924533,1.008602462,0.987884281,0.985080163,0.995183163,1.015956307,0.237868058
16301,0.501019533,0.495581932,0.43191698,0.124592266,0.24619397,0.055236842,0.99133005,0.98493462,1.01140811,0.99016641,1.001398376,0.267469688,0.279407019,0.300240236,0.998924533,1.008602462,0.987884281,0.985080163,0.995183163,1.015956307,0.237868058
16302,0.50084906,0.495134702,0.431084516,0.126735152,0.245355886,0.055915229,0.989889414,0.983314146,1.0099398,0.991827176,1.003242992,0.267348533,0.275944113,0.300783333,1.000492051,1.006392874,0.9872724,0.982197605,0.996160976,1.016834509,0.237972533
16303,0.501449348,0.495651209,0.428566924,0.127590005,0.245779878,0.056378289,0.991038566,0.986293435,1.008080329,0.992462023,1.002715199,0.266482711,0.278497923,0.301562715,0.999639743,1.006965939,0.986435905,0.983055162,0.995098114,1.015797607,0.234350286
16304,0.501184855,0.495183668,0.427501142,0.12720088,0.247038903,0.059331951,0.991725768,0.985616592,1.007830565,0.993580502,1.003918589,0.267683489,0.277941022,0.302841714,0.996965248,1.010270126,0.986888247,0.983027198,0.994210692,1.016130775,0.237553783
16305,0.501184855,0.495183668,0.427501142,0.12720088,0.247038903,0.059331951,0.991725768,0.985616592,1.007830565,0.993580502,1.003918589,0.267683489,0.277941022,0.302841714,0.996965248,1.010270126,0.986888247,0.983027198,0.994210692,1.016130775,0.237553783
16306,0.501482397,0.494492353,0.428371792,0.12803342,0.246925663,0.059587811,0.992121582,0.983522169,1.006289564,0.995154577,1.00056217,0.264945188,0.277251196,0.303620653,0.996150645,1.012958663,0.987008727,0.984793161,0.995582466,1.015493024,0.2382071
16307,0.501021213,0.494428594,0.428517248,0.129301106,0.24866094,0.0592705,0.992807756,0.98590231,1.005720591,0.996037279,0.995462022,0.268078786,0.275768374,0.303924796,0.994111194,1.012935603,0.988704261,0.986010831,0.994548954,1.018068887,0.237241752
16308,0.501220613,0.49415597,0.432103958,0.131491229,0.244501918,0.059590301,0.993284256,0.983636103,1.003951741,0.995025057,0.998423697,0.265353538,0.27654208,0.304983808,0.996113711,1.011997112,0.986047984,0.989222875,0.992212841,1.017793804,0.237930892
16309,0.50149875,0.494562759,0.431097738,0.130411858,0.245782525,0.057838962,0.995436808,0.984933191,1.00521461,0.997034708,0.998232752,0.266369231,0.272149867,0.306056687,0.997690177,1.011733271,0.983151106,0.986477589,0.992595992,1.019356303,0.237692919
16310,0.501625092,0.494541998,0.431001408,0.13009776,0.248653878,0.055408351,0.996010568,0.986614313,1.013087951,0.996173285,1.00112497,0.263837932,0.27281106,0.303867841,0.99845054,1.00979486,0.983572786,0.987619312,0.993223574,1.017612923,0.238631055
16311,0.501491656,0.495141293,0.427168686,0.127636142,0.249916701,0.056287161,0.997303691,0.985682737,1.009622266,0.997634886,1.000268749,0.263544816,0.276523369,0.306174257,0.999657501,1.013130185,0.983063813,0.988789554,0.995102375,1.01680295,0.23458904
16312,0.501446469,0.49546095,0.428216776,0.129841283,0.249924163,0.056569946,0.994549087,0.985959653,1.011714126,0.999284751,0.997208979,0.266505627,0.277671887,0.304394459,0.99730428,1.013321587,0.984294376,0.987958953,0.997213925,1.01572739,0.236880605
16313,0.501913965,0.495779224,0.426738468,0.126189937,0.249649472,0.05432915,0.994523028,0.98851102,1.012922733,1.002879034,0.998334038,0.264622482,0.279714016,0.305467142,0.997886385,1.013733041,0.98544153,0.987548744,0.997041803,1.015920396,0.236444074
16314,0.501870006,0.496105228,0.42429541,0.124078882,0.252783791,0.053499981,0.993941338,0.986752548,1.015912363,1.004369163,0.998401617,0.263481703,0.282698604,0.307062682,0.995300331,1.013582241,0.983376423,0.987459153,0.998663427,1.014603364,0.236142436
16315,0.501870006,0.496105228,0.42429541,0.124078882,0.252783791,0.053499981,0.993941338,0.986752548,1.015912363,1.004369163,0.998401617,0.263481703,0.282698604,0.307062682,0.995300331,1.013582241,0.983376423,0.987459153,0.998663427,1.014603364,0.236142436
16316,0.501870006,0.496105228,0.42429541,0.124078882,0.252783791,0.053499981,0.993941338,0.986752548,1.015912363,1.004369163,0.998401617,0.263481703,0.282698604,0.307062682,0.995300331,1.013582241,0.983376423,0.987459153,0.998663427,1.014603364,0.236142436
16317,0.501870006,0.496105228,0.42429541,0.124078882,0.252783791,0.053499981,0.993941338,0.986752548,1.015912363,1.004369163,0.998401617,0.263481703,0.282698604,0.307062682,0.995300331,1.013582241,0.983376423,0.987459153,0.998663427,1.014603364,0.236142436
16318,0.501870006,0.496105228,0.42429541,0.124078882,0.252783791,0.053499981,0.993941338,0.986752548,1.015912363,1.004369163,0.998401617,0.263481703,0.282698604,0.307062682,0.995300331,1.013582241,0.983376423,0.987459153,0.998663427,1.014603364,0.236142436
16319,0.501999936,0.495705127,0.423301847,0.122393926,0.257671147,0.054625975,0.99346261,0.988249788,1.012696334,1.004248999,0.997888248,0.26442698,0.283889276,0.307000681,0.995655205,1.016359977,0.989094337,0.98779815,0.996822794,1.01474337,0.237702194
16320,0.501833278,0.494968741,0.425788148,0.122349725,0.257836706,0.053817405,0.991706842,0.989707159,1.012653114,1.003656304,0.999174447,0.264583843,0.286110832,0.303383858,0.995276509,1.019390049,0.988025728,0.989421361,0.996339479,1.013839833,0.234238346
16321,0.503183129,0.494780419,0.422266924,0.12086114,0.259268069,0.058698329,0.992412981,0.988795124,1.011522162,1.003244129,0.99760317,0.265694907,0.284566538,0.301820287,0.994085104,1.014769235,0.990900871,0.99179938,0.997274847,1.010971931,0.236584955
16322,0.503183129,0.494780419,0.422266924,0.12086114,0.259268069,0.058698329,0.992412981,0.988795124,1.011522162,1.003244129,0.99760317,0.265694907,0.284566538,0.301820287,0.994085104,1.014769235,0.990900871,0.99179938,0.997274847,1.010971931,0.236584955
