iterations,0,1,2,3,4,5,6,7,8,9,10
21675,0.494621959,0.400446396,0.137458256,0.31639315,0.225684988,0.167998807,0.991339918,0.995440557,1.012310114,0.982035466,0.242755763
21676,0.494621959,0.400446396,0.137458256,0.31639315,0.225684988,0.167998807,0.991339918,0.995440557,1.012310114,0.982035466,0.242755763
21677,0.494621959,0.400446396,0.137458256,0.31639315,0.225684988,0.167998807,0.991339918,0.995440557,1.012310114,0.982035466,0.242755763
21678,0.495870064,0.400218498,0.134913351,0.315670719,0.224645801,0.167240517,0.990504909,0.996118634,1.008716557,0.98044825,0.244013233
21679,0.495613059,0.400371247,0.138679205,0.316357279,0.225449705,0.163850817,0.989225388,0.994458225,1.007178397,0.984447694,0.245783864
21680,0.496044829,0.401708577,0.138825126,0.318823972,0.225662501,0.163034866,0.99378365,0.994506035,1.00157503,0.99002534,0.24789034
21681,0.495187606,0.402926612,0.137556893,0.327025627,0.225149,0.164371121,0.993488767,0.995342698,1.000960213,0.990522623,0.248822811
21682,0.494714057,0.402921545,0.134083655,0.325730999,0.223996539,0.163499739,0.994394952,0.997577568,0.998917519,0.994275382,0.246072487
21683,0.494438884,0.402266785,0.132954685,0.324709093,0.227040163,0.160606211,0.993785668,0.998859653,0.996546961,0.996318334,0.243913845
21684,0.494512205,0.401734807,0.13321849,0.324861191,0.228598863,0.161081676,0.991116648,0.999218308,0.99961362,0.999083986,0.24748055
21685,0.494512205,0.401734807,0.13321849,0.324861191,0.228598863,0.161081676,0.991116648,0.999218308,0.99961362,0.999083986,0.24748055
21686,0.494601224,0.402503433,0.130434772,0.32136191,0.234166533,0.161896726,0.991762239,1.001424319,0.999829064,0.996919181,0.242970309
21687,0.494601224,0.402503433,0.130434772,0.32136191,0.234166533,0.161896726,0.991762239,1.001424319,0.999829064,0.996919181,0.242970309
21688,0.494432574,0.40222545,0.127425143,0.317179794,0.233852178,0.156707111,0.991872153,1.00132917,1.002422325,0.997140431,0.244640958
21689,0.492845441,0.400382248,0.127367498,0.31555989,0.233049982,0.157915608,0.998599449,1.003182439,1.005789194,0.99518057,0.240525089
21690,0.492696138,0.401154347,0.123728352,0.311971509,0.230403798,0.160868575,1.000884588,0.998528761,1.004095108,0.994555397,0.241258305
21691,0.492596091,0.401568482,0.129732472,0.312673581,0.232840052,0.165249638,1.003509334,1.000241828,1.003261792,0.991252553,0.240330806
21692,0.492524617,0.401585883,0.131304916,0.318875261,0.229133573,0.16411855,1.002547075,1.001040437,0.998068813,0.994124203,0.245878786
21693,0.493499351,0.399502425,0.123679694,0.318179403,0.230826111,0.158701373,1.003593503,1.002376108,0.999215071,0.991997454,0.247962298
21694,0.493499351,0.399502425,0.123679694,0.318179403,0.230826111,0.158701373,1.003593503,1.002376108,0.999215071,0.991997454,0.247962298
21695,0.494037764,0.398948127,0.126556428,0.311819334,0.227821056,0.15270881,1.003956705,1.000057167,0.995221218,0.994592969,0.245833887
21696,0.493134937,0.399090962,0.131086969,0.316283017,0.227496564,0.154399266,1.002702503,0.999588519,0.99519762,0.998665357,0.242423097
21697,0.49362214,0.398729147,0.127590404,0.316515024,0.233317264,0.154888121,0.998329203,1.000327861,0.998608283,0.995480543,0.242021477
21698,0.493254926,0.398712834,0.136073559,0.315826131,0.232784597,0.154087487,0.997663464,0.998994513,0.994935396,0.993960061,0.242877887
21699,0.493254926,0.398712834,0.136073559,0.315826131,0.232784597,0.154087487,0.997663464,0.998994513,0.994935396,0.993960061,0.242877887
21700,0.493254926,0.398712834,0.136073559,0.315826131,0.232784597,0.154087487,0.997663464,0.998994513,0.994935396,0.993960061,0.242877887
21701,0.493473078,0.39884616,0.138066602,0.311959748,0.231663469,0.14702066,0.998279909,0.998555733,0.990836768,0.995175661,0.243664311
21702,0.493367952,0.398659408,0.138002108,0.305972535,0.230483783,0.144773361,0.993730743,0.998222071,0.992400406,0.998005621,0.24642817
21703,0.493906297,0.398728317,0.14157589,0.308061567,0.229704946,0.144997149,0.990103089,0.99814599,0.988178052,0.994827349,0.250615125
21704,0.49254546,0.398582228,0.137309615,0.306176236,0.227329292,0.147753075,0.99667173,0.997775818,0.988707427,0.995573929,0.247259131
21705,0.493121671,0.39913405,0.136626222,0.303912928,0.230010849,0.15062436,0.996101867,0.998411584,0.987213959,0.998163378,0.246795702
21706,0.493725872,0.399445942,0.134359796,0.302186686,0.230528184,0.150597271,0.992316173,0.996972675,0.988181939,1.00290287,0.246357666
21707,0.49388083,0.400034813,0.133996551,0.303742194,0.228272874,0.148511395,0.991422062,0.996823954,0.984434066,1.005767545,0.245043594
21708,0.493508393,0.398874469,0.130491864,0.301917494,0.225578829,0.146027851,0.993229291,0.99609552,0.981779906,1.012100169,0.244445114
21709,0.493128126,0.398531282,0.130991481,0.296729114,0.228915667,0.142666282,0.98949709,0.996578188,0.984889262,1.010527287,0.241495867
21710,0.493902848,0.398053694,0.134757196,0.293887911,0.228183401,0.138481059,0.987548344,0.996094384,0.985021738,1.014662027,0.245450343
21711,0.493902848,0.398053694,0.134757196,0.293887911,0.228183401,0.138481059,0.987548344,0.996094384,0.985021738,1.014662027,0.245450343
21712,0.492835558,0.39763967,0.134872931,0.290836988,0.228054465,0.132371928,0.992745654,0.994032508,0.985598362,1.018260238,0.24475005
21713,0.492835558,0.39763967,0.134872931,0.290836988,0.228054465,0.132371928,0.992745654,0.994032508,0.985598362,1.018260238,0.24475005
21714,0.492708217,0.39703327,0.136349598,0.291645568,0.224427802,0.134858117,0.98667718,0.996468836,0.988341483,1.012073303,0.243611899
21715,0.492708217,0.39703327,0.136349598,0.291645568,0.224427802,0.134858117,0.98667718,0.996468836,0.988341483,1.012073303,0.243611899
21716,0.494138187,0.397586581,0.133849875,0.289534213,0.222142301,0.136576795,0.990043415,0.993745051,0.988153579,1.014473875,0.240888248
21717,0.494397074,0.397154607,0.128932849,0.293612061,0.217850333,0.137129947,0.987446053,0.997971426,0.988164412,1.013738985,0.241368945
21718,0.493729844,0.397972902,0.129694383,0.294497091,0.220468144,0.137778611,0.987477611,1.002169272,0.990072615,1.013749366,0.242496038
21719,0.493729844,0.397972902,0.129694383,0.294497091,0.220468144,0.137778611,0.987477611,1.002169272,0.990072615,1.013749366,0.242496038
21720,0.49333542,0.397186987,0.123207148,0.28903918,0.222631814,0.140856841,0.98831249,1.00578311,0.992165039,1.012028347,0.246264365
21721,0.492882788,0.397139007,0.124867552,0.287599949,0.224600319,0.137110543,0.994014474,1.00408274,0.990125228,1.014783692,0.244948794
21722,0.493839737,0.397340376,0.125872117,0.287799219,0.220090571,0.135715625,0.999268509,1.000419478,0.989591626,1.013259179,0.243236004
21723,0.493839737,0.397340376,0.125872117,0.287799219,0.220090571,0.135715625,0.999268509,1.000419478,0.989591626,1.013259179,0.243236004
21724,0.493839737,0.397340376,0.125872117,0.287799219,0.220090571,0.135715625,0.999268509,1.000419478,0.989591626,1.013259179,0.243236004
21725,0.493401966,0.396366299,0.122582406,0.291215142,0.218443152,0.140216688,0.99597083,1.005634547,0.995724317,1.011549474,0.244202785
21726,0.493929893,0.395038567,0.123605087,0.287521462,0.225347405,0.140039173,0.994649054,1.00364893,0.998373807,1.010983179,0.240954849
21727,0.493888038,0.3954136,0.121432295,0.287633542,0.219785329,0.136284455,0.993721828,1.002318041,0.997788147,1.008837737,0.244736938
21728,0.493888038,0.3954136,0.121432295,0.287633542,0.219785329,0.136284455,0.993721828,1.002318041,0.997788147,1.008837737,0.244736938
21729,0.494518714,0.394673786,0.119473726,0.292387778,0.219832818,0.140109823,0.997855573,1.005875209,1.000881184,1.0072668,0.246359907
21730,0.494518714,0.394673786,0.119473726,0.292387778,0.219832818,0.140109823,0.997855573,1.005875209,1.000881184,1.0072668,0.246359907
21731,0.494518714,0.394673786,0.119473726,0.292387778,0.219832818,0.140109823,0.997855573,1.005875209,1.000881184,1.0072668,0.246359907
21732,0.494867154,0.392799782,0.117966609,0.289295081,0.218709153,0.135110035,0.999036178,1.008817891,0.998975079,1.006601938,0.246989497
21733,0.494867154,0.392799782,0.117966609,0.289295081,0.218709153,0.135110035,0.999036178,1.008817891,0.998975079,1.006601938,0.246989497
21734,0.495101832,0.393278896,0.119819954,0.288254461,0.222359687,0.132201272,0.998262825,1.011420632,0.995832379,1.003621668,0.251175657
21735,0.495101832,0.393278896,0.119819954,0.288254461,0.222359687,0.132201272,0.998262825,1.011420632,0.995832379,1.003621668,0.251175657
21736,0.495710511,0.393779383,0.120693275,0.28512359,0.227103872,0.129022752,1.003757329,1.013747885,0.994193058,1.005398107,0.246003498
21737,0.496261493,0.393034995,0.119911874,0.282604579,0.222085301,0.129414592,1.005262491,1.012036139,1.000500015,1.003557984,0.24301659
21738,0.496504688,0.393401606,0.120325605,0.283395486,0.219127569,0.130806899,1.004131522,1.005076219,1.000473536,1.00663302,0.247960874
21739,0.495695558,0.393460919,0.117503285,0.283383959,0.220860233,0.133057115,1.001668126,1.008616666,1.001084368,1.003264106,0.243444193
21740,0.495695558,0.393460919,0.117503285,0.283383959,0.220860233,0.133057115,1.001668126,1.008616666,1.001084368,1.003264106,0.243444193
21741,0.495695558,0.393460919,0.117503285,0.283383959,0.220860233,0.133057115,1.001668126,1.008616666,1.001084368,1.003264106,0.243444193
21742,0.496255148,0.393923715,0.11913305,0.278562625,0.218723178,0.127920357,0.996675546,1.008118994,1.001127351,1.010459162,0.24435557
21743,0.496255148,0.393923715,0.11913305,0.278562625,0.218723178,0.127920357,0.996675546,1.008118994,1.001127351,1.010459162,0.24435557
21744,0.497341051,0.392736982,0.120530699,0.286322863,0.213799383,0.127907036,0.992016156,1.007601912,1.004220192,1.01190475,0.24159776
21745,0.497250986,0.392717069,0.119557188,0.289857057,0.210035983,0.12650573,0.990869244,1.009981852,0.997717594,1.015333639,0.241536715
21746,0.497250986,0.392717069,0.119557188,0.289857057,0.210035983,0.12650573,0.990869244,1.009981852,0.997717594,1.015333639,0.241536715
21747,0.498546908,0.392120041,0.121550242,0.293174675,0.213747641,0.132856372,0.994039577,1.009371431,0.998039398,1.01154798,0.240593733
21748,0.497779305,0.392239893,0.118784315,0.287485829,0.215850094,0.126683189,0.993138248,1.002288167,1.003242673,1.01334857,0.243779867
21749,0.49695814,0.392546993,0.115487625,0.286796897,0.219650825,0.130216269,0.993888043,1.005671205,1.00281865,1.015775017,0.239367265
21750,0.498019928,0.393316602,0.116110738,0.287985865,0.217534059,0.133569116,0.992845015,1.00404995,1.005874784,1.013846732,0.239655818
21751,0.498489187,0.394187656,0.115437635,0.285329142,0.213701341,0.135992058,0.99673302,1.000837358,1.008085166,1.018575071,0.24549366
21752,0.498489187,0.394187656,0.115437635,0.285329142,0.213701341,0.135992058,0.99673302,1.000837358,1.008085166,1.018575071,0.24549366
21753,0.498489187,0.394187656,0.115437635,0.285329142,0.213701341,0.135992058,0.99673302,1.000837358,1.008085166,1.018575071,0.24549366
21754,0.497867451,0.394802018,0.113785584,0.283522324,0.213961706,0.140791069,0.996513428,0.997746541,1.007782228,1.018025017,0.251320457
21755,0.497867451,0.394802018,0.113785584,0.283522324,0.213961706,0.140791069,0.996513428,0.997746541,1.007782228,1.018025017,0.251320457
21756,0.498077319,0.394107571,0.11716665,0.278746786,0.223155993,0.144169878,0.996314339,1.002533516,1.006511726,1.016763058,0.251401791
21757,0.498077319,0.394107571,0.11716665,0.278746786,0.223155993,0.144169878,0.996314339,1.002533516,1.006511726,1.016763058,0.251401791
21758,0.497728914,0.393315727,0.114212726,0.27417285,0.228741681,0.140864792,0.998807963,1.001745661,1.005696758,1.016889188,0.248500453
21759,0.496702681,0.392229324,0.114046477,0.276177752,0.228933172,0.141784497,0.997407706,0.999232601,1.005744502,1.020636719,0.247969604
21760,0.495866495,0.392931066,0.115489959,0.279878335,0.231975993,0.142017172,0.999355489,0.994445687,1.001367179,1.019346442,0.246325608
21761,0.496744027,0.39217088,0.114182685,0.2825999,0.234769284,0.138743419,1.002858457,0.999696135,1.003516717,1.021522509,0.247955856
21762,0.4963613,0.391093329,0.114475007,0.283398446,0.237470468,0.140113331,1.000056318,1.000898774,1.004854068,1.022915991,0.24749969
21763,0.495946843,0.390115284,0.109541456,0.284872072,0.239308708,0.144082288,1.001201074,1.002253885,1.004860519,1.022178424,0.245367623
21764,0.495596824,0.390197639,0.110304629,0.291443205,0.236861615,0.140419541,1.003677766,0.99683759,0.998928136,1.023094127,0.246371744
21765,0.494624931,0.389943886,0.115314005,0.294465437,0.231963383,0.138061865,1.004277807,0.995858455,1.000364818,1.018613103,0.249203847
21766,0.49481963,0.390640536,0.118786107,0.29377169,0.2341168,0.138381576,1.004983918,0.989179975,1.000762483,1.020021446,0.247402374
21767,0.49481963,0.390640536,0.118786107,0.29377169,0.2341168,0.138381576,1.004983918,0.989179975,1.000762483,1.020021446,0.247402374
21768,0.494206336,0.390357719,0.123424838,0.293032901,0.23316778,0.14296015,1.002196249,0.991760236,0.996216863,1.01953639,0.246421691
21769,0.493953375,0.390092337,0.12173905,0.2946238,0.234567426,0.139448182,1.000010376,0.992588247,0.990857647,1.022871331,0.247004044
21770,0.493176795,0.390291691,0.120703679,0.29469456,0.235409378,0.139942484,0.998821094,0.992917954,0.991417056,1.022165535,0.244680852
21771,0.491069384,0.389930051,0.116557622,0.294880365,0.239024357,0.135663865,0.994181956,0.991388761,1.00015975,1.021188983,0.246565889
21772,0.490987211,0.390238312,0.112641866,0.2939713,0.24122519,0.136365909,1.001194176,0.994253796,0.998119329,1.025960293,0.253447568
21773,0.490987211,0.390238312,0.112641866,0.2939713,0.24122519,0.136365909,1.001194176,0.994253796,0.998119329,1.025960293,0.253447568
21774,0.490987211,0.390238312,0.112641866,0.2939713,0.24122519,0.136365909,1.001194176,0.994253796,0.998119329,1.025960293,0.253447568
21775,0.490717694,0.389705889,0.109090501,0.296010609,0.241818527,0.13856354,1.00069227,0.992215581,1.001613338,1.028071875,0.256007943
21776,0.491027497,0.389685788,0.105494843,0.296306007,0.238543077,0.140946052,1.003768651,0.99234571,1.001787919,1.025939278,0.249713698
21777,0.490962572,0.391031522,0.104097948,0.29587373,0.240786495,0.136545363,1.004987699,0.993438204,1.007229573,1.02746572,0.245151464
21778,0.490081485,0.391357149,0.108814268,0.296228435,0.246498371,0.136939554,1.002171997,0.992141326,1.004094267,1.029984529,0.243855185
21779,0.489823207,0.390950878,0.112299625,0.298718551,0.247569384,0.136839987,1.001420057,0.991924915,1.002619493,1.027829616,0.239353334
21780,0.488938542,0.39056375,0.110514882,0.300073113,0.248659217,0.135630491,1.001538162,0.992875363,1.002698085,1.03075412,0.23800678
21781,0.489228117,0.389843043,0.110313117,0.303574153,0.244365831,0.134059615,1.003364363,0.995307439,0.998462291,1.030125016,0.243557991
21782,0.489228117,0.389843043,0.110313117,0.303574153,0.244365831,0.134059615,1.003364363,0.995307439,0.998462291,1.030125016,0.243557991
21783,0.489228117,0.389843043,0.110313117,0.303574153,0.244365831,0.134059615,1.003364363,0.995307439,0.998462291,1.030125016,0.243557991
21784,0.488568364,0.38985097,0.112813171,0.304293473,0.245376934,0.137225604,1.0058041,0.993592936,0.996010722,1.031149691,0.245574514
21785,0.487830155,0.389618564,0.110968968,0.302489713,0.246203047,0.135347969,1.003652982,0.999534444,0.996114668,1.028012958,0.243720162
21786,0.487548293,0.389793283,0.107910363,0.3036108,0.244756112,0.136278762,1.002387065,0.999694167,0.998251972,1.029758142,0.244229016
21787,0.486831249,0.388681498,0.10928343,0.30120768,0.243316098,0.138682226,1.001321617,1.004165984,0.99984901,1.031599989,0.242187744
21788,0.486785217,0.38899715,0.110307168,0.297014587,0.238358554,0.143332488,0.999916135,1.005021779,0.995455652,1.032478671,0.242545504
21789,0.486785217,0.38899715,0.110307168,0.297014587,0.238358554,0.143332488,0.999916135,1.005021779,0.995455652,1.032478671,0.242545504
21790,0.486337212,0.389054203,0.112402611,0.294860817,0.238186294,0.140330919,0.99806606,1.006890156,0.99709276,1.029571852,0.248639755
21791,0.486337212,0.389054203,0.112402611,0.294860817,0.238186294,0.140330919,0.99806606,1.006890156,0.99709276,1.029571852,0.248639755
21792,0.484628921,0.387882777,0.111734504,0.290580155,0.240360434,0.142418455,1.001912079,1.003040149,0.999269034,1.026149938,0.251299439
21793,0.485022372,0.387191038,0.112478845,0.291563408,0.237191855,0.142233772,1.000068247,1.000937951,1.002852225,1.028792903,0.251850786
21794,0.485022372,0.387191038,0.112478845,0.291563408,0.237191855,0.142233772,1.000068247,1.000937951,1.002852225,1.028792903,0.251850786
21795,0.484911422,0.388613627,0.108901911,0.287521998,0.2337552,0.142452184,0.999819538,1.002469457,1.006951714,1.030409832,0.248090831
21796,0.483680136,0.387884877,0.106863912,0.28867074,0.235655661,0.14418301,0.996584306,1.00057995,1.009894561,1.029210852,0.24795577
21797,0.483722463,0.388579509,0.110956222,0.283410569,0.240889818,0.144918015,1.001245497,0.999860886,1.006484526,1.031610637,0.248109708
21798,0.483722463,0.388579509,0.110956222,0.283410569,0.240889818,0.144918015,1.001245497,0.999860886,1.006484526,1.031610637,0.248109708
21799,0.483722463,0.388579509,0.110956222,0.283410569,0.240889818,0.144918015,1.001245497,0.999860886,1.006484526,1.031610637,0.248109708
21800,0.482921771,0.386985927,0.112986981,0.284531262,0.236088968,0.142772313,1.008884284,0.997163893,1.002884013,1.028095094,0.245536752
21801,0.482705307,0.387143785,0.107963945,0.284442209,0.232610693,0.143770234,1.005404247,0.996644497,1.007664483,1.029428988,0.246932441
21802,0.481657349,0.386845964,0.113573492,0.283484418,0.233359292,0.141898583,1.002471426,0.994833481,1.006072784,1.025926424,0.244589
21803,0.481657349,0.386845964,0.113573492,0.283484418,0.233359292,0.141898583,1.002471426,0.994833481,1.006072784,1.025926424,0.244589
21804,0.481657349,0.386845964,0.113573492,0.283484418,0.233359292,0.141898583,1.002471426,0.994833481,1.006072784,1.025926424,0.244589
21805,0.480945876,0.386674536,0.108938011,0.288317805,0.23430419,0.14181598,0.999194376,0.994774287,1.006126499,1.028039368,0.244437906
21806,0.479307185,0.387210879,0.11348008,0.286340577,0.23609871,0.142672887,1.00529664,0.997028984,1.005454122,1.027376212,0.245195277
21807,0.478530879,0.387316393,0.112567565,0.289509856,0.239737665,0.142143959,1.0071531,0.992678947,1.005090284,1.014907324,0.239178533
21808,0.478662121,0.387353404,0.113837863,0.292974606,0.239571687,0.143312024,1.004312703,0.993014612,1.005227018,1.017838944,0.239677338
21809,0.478662121,0.387353404,0.113837863,0.292974606,0.239571687,0.143312024,1.004312703,0.993014612,1.005227018,1.017838944,0.239677338
21810,0.478665815,0.387927956,0.115774323,0.299118029,0.232651416,0.137924543,1.008575687,0.989571641,1.00353759,1.010601793,0.24168058
21811,0.478665815,0.387927956,0.115774323,0.299118029,0.232651416,0.137924543,1.008575687,0.989571641,1.00353759,1.010601793,0.24168058
21812,0.478740905,0.388449144,0.119205388,0.302932349,0.232341586,0.13979554,1.005797382,0.99490194,0.999708127,1.010396173,0.241968225
21813,0.478468665,0.388813349,0.119504386,0.296896698,0.233733947,0.138210904,1.006381624,0.994724998,0.99578013,1.015128947,0.243076197
21814,0.478468665,0.388813349,0.119504386,0.296896698,0.233733947,0.138210904,1.006381624,0.994724998,0.99578013,1.015128947,0.243076197
21815,0.477688529,0.387993109,0.116581256,0.292994931,0.240045312,0.136561629,1.007848958,0.995833868,0.99930452,1.014161107,0.244396961
21816,0.477688529,0.387993109,0.116581256,0.292994931,0.240045312,0.136561629,1.007848958,0.995833868,0.99930452,1.014161107,0.244396961
21817,0.477688529,0.387993109,0.116581256,0.292994931,0.240045312,0.136561629,1.007848958,0.995833868,0.99930452,1.014161107,0.244396961
21818,0.477688529,0.387993109,0.116581256,0.292994931,0.240045312,0.136561629,1.007848958,0.995833868,0.99930452,1.014161107,0.244396961
21819,0.476653474,0.387869789,0.116681254,0.296100945,0.23835838,0.133964982,1.007116696,0.994670309,1.001201806,1.018059368,0.244570147
21820,0.476653474,0.387869789,0.116681254,0.296100945,0.23835838,0.133964982,1.007116696,0.994670309,1.001201806,1.018059368,0.244570147
21821,0.476653474,0.387869789,0.116681254,0.296100945,0.23835838,0.133964982,1.007116696,0.994670309,1.001201806,1.018059368,0.244570147
21822,0.476001206,0.389681342,0.118990639,0.296722742,0.241263224,0.134516441,1.001312553,0.991110721,1.002431866,1.013927813,0.244566943
21823,0.477579849,0.39034925,0.121459393,0.300490988,0.246455922,0.132620948,1.006962575,0.996597591,0.997351395,1.012523923,0.242921661
21824,0.476957052,0.390868503,0.126468683,0.302881397,0.248724591,0.131614514,1.008460088,0.993047646,0.996015383,1.01001909,0.244006034
21825,0.476254666,0.390035761,0.126502556,0.298143335,0.251723826,0.131443799,1.005934148,0.994059695,0.993597147,1.007350597,0.244756604
21826,0.476336092,0.390532393,0.125006957,0.299304254,0.253842839,0.13422032,1.005561921,0.997394774,0.998042042,1.005752893,0.242741166
21827,0.476064938,0.389849546,0.123580567,0.298994248,0.251072461,0.131847957,1.006035348,0.998628846,0.998363933,1.005834479,0.241621611
21828,0.476064938,0.389849546,0.123580567,0.298994248,0.251072461,0.131847957,1.006035348,0.998628846,0.998363933,1.005834479,0.241621611
21829,0.476644465,0.389849971,0.121294055,0.298582519,0.247414856,0.136465669,1.005341835,1.002931911,0.994752912,1.006391201,0.244135302
21830,0.476327254,0.389483986,0.122340652,0.301401883,0.244938445,0.137662993,1.008611122,0.999580108,0.996704811,1.006813034,0.246117661
21831,0.476327254,0.389483986,0.122340652,0.301401883,0.244938445,0.137662993,1.008611122,0.999580108,0.996704811,1.006813034,0.246117661
21832,0.476327254,0.389483986,0.122340652,0.301401883,0.244938445,0.137662993,1.008611122,0.999580108,0.996704811,1.006813034,0.246117661
21833,0.476626083,0.389345079,0.125613635,0.303165363,0.255086012,0.137807652,1.004304642,1.000803736,0.999271743,1.004684648,0.244842893
21834,0.476191467,0.389875842,0.122619121,0.29839688,0.255402975,0.139128414,1.007824309,0.999503184,0.998437584,1.009793155,0.243523307
21835,0.476191467,0.389875842,0.122619121,0.29839688,0.255402975,0.139128414,1.007824309,0.999503184,0.998437584,1.009793155,0.243523307
21836,0.474504139,0.390029118,0.119931111,0.299731254,0.256295037,0.140635448,1.008378467,0.998826743,0.999389824,1.008880662,0.246670398
21837,0.474504139,0.390029118,0.119931111,0.299731254,0.256295037,0.140635448,1.008378467,0.998826743,0.999389824,1.008880662,0.246670398
21838,0.474504139,0.390029118,0.119931111,0.299731254,0.256295037,0.140635448,1.008378467,0.998826743,0.999389824,1.008880662,0.246670398
21839,0.474504139,0.390029118,0.119931111,0.299731254,0.256295037,0.140635448,1.008378467,0.998826743,0.999389824,1.008880662,0.246670398
21840,0.474504139,0.390029118,0.119931111,0.299731254,0.256295037,0.140635448,1.008378467,0.998826743,0.999389824,1.008880662,0.246670398
21841,0.474504139,0.390029118,0.119931111,0.299731254,0.256295037,0.140635448,1.008378467,0.998826743,0.999389824,1.008880662,0.246670398
21842,0.474549573,0.391375058,0.118708562,0.299823061,0.254121176,0.141482859,1.010364381,1.001741345,0.997901505,1.006096653,0.242598398
21843,0.47477167,0.392391715,0.117447846,0.300804752,0.253264751,0.142067681,1.010033779,1.004578654,0.999947743,1.002371137,0.23983233
21844,0.47477167,0.392391715,0.117447846,0.300804752,0.253264751,0.142067681,1.010033779,1.004578654,0.999947743,1.002371137,0.23983233
21845,0.47477167,0.392391715,0.117447846,0.300804752,0.253264751,0.142067681,1.010033779,1.004578654,0.999947743,1.002371137,0.23983233
21846,0.474112917,0.391806818,0.11455601,0.300754935,0.250875223,0.140540839,1.013388579,1.003450691,1.001257516,0.99986022,0.243347932
21847,0.474112917,0.391806818,0.11455601,0.300754935,0.250875223,0.140540839,1.013388579,1.003450691,1.001257516,0.99986022,0.243347932
21848,0.474220184,0.391354812,0.118848768,0.299309989,0.252365143,0.140240733,1.011508396,1.005233255,1.003106688,0.999424018,0.245605376
21849,0.474220184,0.391354812,0.118848768,0.299309989,0.252365143,0.140240733,1.011508396,1.005233255,1.003106688,0.999424018,0.245605376
21850,0.471831684,0.391454454,0.124209201,0.300012436,0.255958194,0.14109571,1.012015724,1.002057964,0.998557286,0.999738988,0.245317124
21851,0.471831684,0.391454454,0.124209201,0.300012436,0.255958194,0.14109571,1.012015724,1.002057964,0.998557286,0.999738988,0.245317124
21852,0.471831684,0.391454454,0.124209201,0.300012436,0.255958194,0.14109571,1.012015724,1.002057964,0.998557286,0.999738988,0.245317124
21853,0.471831684,0.391454454,0.124209201,0.300012436,0.255958194,0.14109571,1.012015724,1.002057964,0.998557286,0.999738988,0.245317124
21854,0.470659149,0.392465197,0.125436945,0.30599235,0.253726905,0.138844637,1.012913724,1.002782515,0.997450338,0.998084173,0.242951123
21855,0.470108286,0.39294298,0.119674186,0.304298671,0.252717229,0.138329706,1.014874786,1.000015704,0.999052936,1.000416183,0.247496074
21856,0.469620376,0.393468226,0.124350305,0.3053498,0.255698046,0.136768086,1.014158751,0.998912171,0.997896224,1.002158993,0.246794124
21857,0.469620376,0.393468226,0.124350305,0.3053498,0.255698046,0.136768086,1.014158751,0.998912171,0.997896224,1.002158993,0.246794124
21858,0.469715377,0.393077218,0.120777557,0.302907001,0.255021346,0.135090018,1.011735086,1.00176764,0.999082402,1.009628993,0.246977345
21859,0.469602389,0.393423451,0.118084582,0.306413896,0.256703858,0.131178211,1.010488193,1.000313117,0.992394535,1.010225783,0.249789757
21860,0.469602389,0.393423451,0.118084582,0.306413896,0.256703858,0.131178211,1.010488193,1.000313117,0.992394535,1.010225783,0.249789757
21861,0.47105034,0.392492813,0.116591364,0.301136411,0.258885606,0.136261052,1.01233512,1.003126375,0.990816062,1.007246506,0.247580351
21862,0.47105034,0.392492813,0.116591364,0.301136411,0.258885606,0.136261052,1.01233512,1.003126375,0.990816062,1.007246506,0.247580351
21863,0.47105034,0.392492813,0.116591364,0.301136411,0.258885606,0.136261052,1.01233512,1.003126375,0.990816062,1.007246506,0.247580351
21864,0.471967839,0.392970942,0.1188374,0.306601638,0.2546491,0.139196179,1.007938199,1.007485013,0.993234892,1.006210658,0.248583546
21865,0.471967839,0.392970942,0.1188374,0.306601638,0.2546491,0.139196179,1.007938199,1.007485013,0.993234892,1.006210658,0.248583546
21866,0.473011189,0.39342483,0.117374528,0.310421185,0.253194317,0.136318152,1.013226893,1.003630313,0.997326927,1.011075665,0.251181884
21867,0.473011189,0.39342483,0.117374528,0.310421185,0.253194317,0.136318152,1.013226893,1.003630313,0.997326927,1.011075665,0.251181884
21868,0.473401816,0.391736878,0.11735492,0.314301386,0.251042879,0.140834366,1.013252206,1.00247645,0.993538548,1.009833966,0.250930452
21869,0.474146408,0.392147823,0.113251618,0.320035245,0.243545165,0.146389212,1.011697743,1.000379556,0.989788252,1.007235694,0.247269295
21870,0.473195903,0.391783239,0.110925113,0.318884844,0.242938355,0.147118208,1.014351901,1.000433981,0.992524124,1.005945137,0.248289892
21871,0.47414085,0.390448852,0.114608944,0.31804027,0.237719032,0.146271902,1.016520015,1.000960185,0.991887365,1.003660071,0.243508238
21872,0.47352047,0.390544558,0.114493901,0.318105057,0.237328316,0.140973449,1.014386819,0.997264148,0.990742657,1.00572844,0.245666946
21873,0.472152395,0.39112601,0.117662108,0.312419748,0.241459347,0.140662859,1.01047111,0.997716252,0.991291357,1.004773652,0.244358029
21874,0.472091076,0.391251197,0.116062327,0.317934113,0.238536388,0.137468364,1.01088466,0.99971489,0.992449622,1.004489742,0.241274432
21875,0.472613587,0.391173557,0.118355429,0.320762865,0.240061581,0.14264004,1.010261473,1.000326132,0.995563183,1.010874498,0.239309305
21876,0.472613587,0.391173557,0.118355429,0.320762865,0.240061581,0.14264004,1.010261473,1.000326132,0.995563183,1.010874498,0.239309305
